horse_id,race_id,result,date,location_run,distance,G,race_class,dr,rtg,trainer,jockey,lbw,win_odds,act_wt,running_position,finish_time,weight,gear
H039,414,08,12/02/23,"ST / Turf / ""C+3""",1400,G,4,13,57,J Richards,C Y Ho,3-1/2,9.3,132,2 1 2 8,1.22.95,1101,B/XB
H039,335,03,15/01/23,"ST / Turf / ""A""",1400,G,4,8,57,J Richards,L Currie,1-1/2,19,132,5 4 4 3,1.23.20,1108,B/XB
H039,253,01,18/12/22,"ST / Turf / ""C+3""",1200,G,4,2,52,J Richards,L Hewitson,N,29,129,5 5 1,1.09.97,1107,B1/XB1
J226,826,09,14/07/24,"ST / Turf / ""A""",1400,G,4,4,48,J Richards,B Thompson,5-1/4,132,125,7 8 9 9,1.23.00,1091,B/XB/TT
J226,737,09,08/06/24,"ST / Turf / ""C""",1200,G,4,11,50,J Richards,B Thompson,8-1/2,138,127,10 11 9,1.10.72,1105,B/XB/TT
J226,686,09,22/05/24,"HV / Turf / ""C+3""",1200,G,4,10,52,J Richards,B Thompson,4-1/2,146,128,11 12 9,1.11.24,1103,PC-/B1/XB1/TT
J226,594,11,17/04/24,"HV / Turf / ""C""",1200,G,4,7,52,J Richards,A Hamelin,14-1/4,54,128,10 11 11,1.12.19,1126,PC1/TT1
G288,788,09,01/07/24,"ST / Turf / ""B""",1200,G,4,6,50,D J Hall,B Avdulla,3,9.7,127,9 8 9,1.09.70,1061,--
G288,745,03,12/06/24,"HV / Turf / ""B""",1200,G,4,1,50,D J Hall,B Avdulla,1-1/4,7.6,127,3 3 3,1.10.38,1058,--
G288,648,05,08/05/24,"HV / Turf / ""B""",1200,G,4,4,51,D J Hall,B Avdulla,3-3/4,7.1,128,6 6 5,1.10.64,1058,--
G288,615,08,24/04/24,"HV / Turf / ""C+3""",1200,G,4,11,51,D J Hall,B Avdulla,3-3/4,42,126,11 11 8,1.11.36,1062,--
G288,574,05,10/04/24,"HV / Turf / ""B""",1200,G,4,1,51,D J Hall,A Badel,2-3/4,7.4,126,1 1 5,1.11.10,1063,--
G288,122,01,29/10/23,"HV / Turf / ""C""",1000,G,4,12,45,D J Hall,B Avdulla,N,5.4,121,9 7 1,0.57.55,1072,--
G288,820,05,12/07/23,"HV / Turf / ""B""",1200,GF,4,8,47,L Ho,A Badel,3/4,13,122,9 9 5,1.10.30,1069,--
G288,784,09,01/07/23,"ST / Turf / ""B""",1000,G,4,3,49,L Ho,K Teetan,7,17,125,12 11 9,0.57.28,1067,--
G288,746,06,14/06/23,"HV / Turf / ""B""",1200,G,4,1,51,L Ho,K C Leung,2-3/4,8,126,5 5 6,1.10.39,1067,--
G288,707,05,31/05/23,"HV / Turf / ""C+3""",1000,GF,4,10,52,L Ho,M Chadwick,3-1/4,26,127,9 9 5,0.57.04,1074,H-/XB-
G288,650,05,10/05/23,ST / AWT,1200,GD,4,10,54,L Ho,K Teetan,3-1/2,19,129,10 9 5,1.09.25,1078,H/XB
G288,608,08,26/04/23,"HV / Turf / ""C+3""",1200,G,4,1,56,L Ho,S De Sousa,3-1/2,3.8,131,4 4 8,1.10.40,1073,H/XB
G288,554,07,06/04/23,"HV / Turf / ""A""",1200,G,4,11,58,L Ho,S De Sousa,3-1/4,17,134,12 12 7,1.10.61,1070,H/XB2
G288,414,10,12/02/23,"ST / Turf / ""C+3""",1400,G,4,1,59,A T Millard,K Teetan,4-3/4,14,134,6 4 5 10,1.23.14,1066,XB-/H
G288,358,05,24/01/23,"ST / Turf / ""C""",1200,G,4,3,60,A T Millard,K Teetan,2-1/2,6.8,135,10 10 5,1.10.07,1067,XB/H2
G288,231,06,07/12/22,"HV / Turf / ""A""",1200,G,3,9,62,A T Millard,C Y Ho,2-3/4,13,120,11 10 6,1.10.31,1073,XB
G288,174,04,16/11/22,"HV / Turf / ""B""",1200,G,3,11,63,A T Millard,S De Sousa,3,23,120,12 12 4,1.09.26,1061,XB
G288,062,09,01/10/22,"ST / Turf / ""C+3""",1200,G,3,5,65,A T Millard,L Ferraris,12,25,123,5 9 9,1.11.02,1052,XB
G288,026,05,18/09/22,ST / AWT,1200,WS,3,8,67,A T Millard,L Hewitson,8-1/4,31,125,9 7 5,1.09.26,1062,H-/XB
G288,748,08,12/06/22,ST / AWT,1200,WF,3,5,70,A T Millard,A Badel,5,10,124,6 8 8,1.08.87,1041,H/XB
G288,634,09,01/05/22,"ST / Turf / ""B""",1200,GY,3,11,72,A T Millard,B Shinn,14,14,125,3 3 9,1.12.52,1040,H/XB
G288,574,04,10/04/22,"ST / Turf / ""C""",1200,G,3,10,73,A T Millard,B Shinn,3-1/4,81,130,6 5 4,1.09.06,1039,H/XB
G288,518,12,20/03/22,"ST / Turf / ""A""",1400,G,3,8,73,A T Millard,L Hewitson,5-3/4,32,129,2 3 3 12,1.22.88,1055,H1/XB1
H416,825,05,14/07/24,"ST / Turf / ""A""",1200,G,4,14,48,Y S Tsui,K Teetan,2-1/4,98,121,6 5 5,1.10.12,1033,--
H416,754,08,15/06/24,"ST / Turf / ""C+3""",1200,S,4,5,50,Y S Tsui,K Teetan,11,41,125,4 4 8,1.11.75,1031,TT-
H416,706,07,29/05/24,ST / AWT,1200,GD,4,2,52,Y S Tsui,Y L Chung,5-3/4,15,124,8 8 7,1.10.33,1031,TT
H416,660,09,11/05/24,"ST / Turf / ""C""",1200,GF,4,8,52,Y S Tsui,K Teetan,7,14,127,1 2 9,1.10.28,1034,TT1
J003,818,10,10/07/24,"HV / Turf / ""B""",1200,GF,4,12,50,K H Ting,L Ferraris,9-1/4,65,126,12 12 10,1.11.27,1131,CP
J003,786,11,01/07/24,"ST / Turf / ""B""",1200,G,4,6,52,K H Ting,L Ferraris,6,57,127,13 10 11,1.10.21,1125,CP1/TT-
J003,282,08,26/12/23,"ST / Turf / ""C+3""",1000,G,4,9,52,K H Ting,K C Leung,5-1/2,21,127,10 11 8,0.57.52,1143,TT1
H343,806,07,06/07/24,"ST / Turf / ""C""",1200,GF,4,6,49,P C Ng,K Teetan,4-3/4,5.5,126,1 1 7,1.09.39,1036,PC/TT1
H343,726,10,05/06/24,"HV / Turf / ""A""",1200,GY,4,4,50,P C Ng,E C W Wong,11,4.5,119,2 3 10,1.12.94,1031,PC
H343,651,05,08/05/24,"HV / Turf / ""B""",1200,G,4,3,51,P C Ng,A Badel,2-3/4,3.9,127,1 1 5,1.11.88,1021,PC
H343,582,05,14/04/24,"ST / Turf / ""C""",1200,GF,4,3,51,P C Ng,A Badel,2-1/4,7.7,126,1 1 5,1.09.37,1039,PC
H343,548,11,31/03/24,"ST / Turf / ""A+3""",1200,G,4,9,51,P C Ng,A Badel,5-1/4,10,126,2 2 11,1.10.82,1046,PC
H343,505,01,16/03/24,"ST / Turf / ""C+3""",1200,G,4,1,45,P C Ng,A Badel,1,8.3,120,2 1 1,1.09.02,1043,PC
H343,428,06,18/02/24,"ST / Turf / ""C+3""",1200,G,4,7,47,P C Ng,A Badel,2-1/2,18,122,1 1 6,1.09.98,1046,CP-/PC1
H343,328,11,10/01/24,"HV / Turf / ""B""",1200,G,4,6,49,P C Ng,A Atzeni,4-1/4,5.6,124,6 7 11,1.11.33,1061,CP
H343,247,05,13/12/23,"HV / Turf / ""B""",1200,G,4,1,50,P C Ng,A Hamelin,2-1/4,8.1,125,1 1 5,1.10.66,1071,CP1
H343,153,05,08/11/23,"HV / Turf / ""A""",1200,G,4,8,52,P C Ng,A Hamelin,4-3/4,29,127,1 1 5,1.10.38,1056,--
H343,052,10,27/09/23,"HV / Turf / ""C""",1200,GF,4,8,52,P C Ng,K C Leung,11-1/4,17,127,2 2 10,1.11.45,1066,--
J199,790,14,01/07/24,"ST / Turf / ""B""",1400,G,4,12,50,J Richards,M L Yeung,10-3/4,171,127,5 5 6 14,1.23.73,1125,CP1/TT
J199,680,11,19/05/24,"ST / Turf / ""C+3""",1400,G,4,7,52,J Richards,A Atzeni,10-3/4,132,127,5 6 7 11,1.24.50,1130,TT
J199,564,11,07/04/24,"ST / Turf / ""B+2""",1200,G,4,3,52,J Richards,Z Purton,11,10,123,10 10 11,1.11.17,1128,TT1
J069,824,05,14/07/24,"ST / Turf / ""A""",1800,G,4,4,48,C Fownes,C Y Ho,2-1/4,10,124,4 5 5 5 5,1.49.10,1215,TT1
J069,652,03,08/05/24,"HV / Turf / ""B""",1800,G,4,7,48,C Fownes,C Y Ho,1-3/4,32,126,4 4 4 4 3,1.51.10,1206,--
J069,613,07,24/04/24,"HV / Turf / ""C+3""",1650,G,4,7,50,C Fownes,C Y Ho,8,37,128,10 10 10 7,1.42.05,1227,--
J069,567,13,07/04/24,"ST / Turf / ""B+2""",1600,G,4,9,52,C Fownes,H Bentley,7-1/2,108,128,10 11 11 13,1.37.23,1219,--
J069,510,12,16/03/24,"ST / Turf / ""C+3""",1400,G,4,8,52,C Fownes,B Thompson,5,82,127,11 12 14 12,1.23.22,1221,--
G050,799,08,04/07/24,"HV / Turf / ""A""",1200,G,4,9,48,F C Lor,K Teetan,4-1/4,20,126,11 11 8,1.10.91,1198,V/TT
G050,735,07,08/06/24,"ST / Turf / ""C""",1200,G,4,5,50,F C Lor,C Y Ho,6,10,126,7 7 7,1.09.66,1201,V/TT
G050,715,07,02/06/24,"ST / Turf / ""B""",1200,G,4,8,52,F C Lor,K Teetan,3-3/4,11,129,6 5 7,1.09.93,1197,V/TT
G050,660,11,11/05/24,"ST / Turf / ""C""",1200,GF,4,11,54,F C Lor,Y L Chung,9-1/2,24,126,9 11 11,1.10.67,1208,V/TT
G050,584,03,14/04/24,"ST / Turf / ""C""",1200,GF,4,2,54,F C Lor,Y L Chung,3-1/2,10,125,5 6 3,1.09.57,1195,V/TT
G050,505,02,16/03/24,"ST / Turf / ""C+3""",1200,G,4,2,54,F C Lor,Y L Chung,1,19,124,6 6 2,1.09.18,1201,V/TT
G050,428,09,18/02/24,"ST / Turf / ""C+3""",1200,G,4,12,56,F C Lor,Y L Chung,4,23,126,11 10 9,1.10.21,1201,V/TT
G050,337,08,13/01/24,"ST / Turf / ""C+3""",1400,G,4,10,58,F C Lor,M Chadwick,4-3/4,48,134,13 12 10 8,1.23.62,1201,V/TT
G050,270,11,23/12/23,"ST / Turf / ""C""",1200,G,4,6,60,F C Lor,J McDonald,5-1/4,5.7,135,9 7 11,1.11.39,1203,V/TT
G050,176,03,19/11/23,"ST / Turf / ""B+2""",1200,G,4,2,60,F C Lor,M Chadwick,2-1/4,9.6,135,9 10 3,1.09.59,1195,V/TT
G050,089,11,15/10/23,"ST / Turf / ""A+3""",1200,G,3,4,61,F C Lor,C Y Ho,6-1/4,15,119,8 8 11,1.09.78,1192,V/TT
G050,060,03,01/10/23,"ST / Turf / ""C+3""",1200,G,3,1,61,F C Lor,M Chadwick,3-1/4,15,120,6 6 3,1.09.16,1172,V/TT
G050,836,13,16/07/23,"ST / Turf / ""A""",1400,GY,3,11,61,F C Lor,M Chadwick,22-3/4,17,116,5 6 9 13,1.26.72,1184,V/TT
G050,752,02,18/06/23,"ST / Turf / ""C+3""",1200,GY,4,1,59,F C Lor,M Chadwick,N,3.7,135,3 3 2,1.09.86,1178,V/TT
G050,655,01,13/05/23,"ST / Turf / ""C""",1200,GY,4,3,53,F C Lor,M Chadwick,N,2.8,129,7 5 1,1.10.09,1175,V/TT
G050,640,01,07/05/23,"ST / Turf / ""B""",1200,S,4,13,48,F C Lor,M Chadwick,1,11,123,12 9 1,1.11.73,1182,V/TT
G050,579,04,15/04/23,"ST / Turf / ""C""",1200,G,4,8,47,F C Lor,M Chadwick,1/2,8.7,122,2 2 4,1.09.95,1179,V/TT
G050,504,05,19/03/23,"ST / Turf / ""A""",1200,G,4,8,48,F C Lor,M Chadwick,1-3/4,12,124,12 13 5,1.10.25,1181,V/TT
G050,448,12,26/02/23,"ST / Turf / ""A+3""",1200,GF,4,11,48,F C Lor,M Chadwick,5-1/2,27,123,8 10 12,1.09.98,1192,H-/V/TT
G050,392,06,05/02/23,"ST / Turf / ""B+2""",1200,G,4,3,48,F C Lor,K Teetan,2,4.4,124,8 9 6,1.10.14,1192,H/V/TT
G050,333,04,15/01/23,"ST / Turf / ""A""",1200,G,4,8,47,F C Lor,K Teetan,N,8.2,123,8 8 4,1.10.16,1188,H/V/TT
G050,273,01,24/12/22,"ST / Turf / ""B""",1200,GF,4,11,42,F C Lor,K Teetan,N,9.9,121,6 6 1,1.09.30,1188,H/V/TT
G050,221,05,04/12/22,"ST / Turf / ""C+3""",1400,GF,4,11,43,F C Lor,M Chadwick,2-1/2,13,119,2 3 2 5,1.22.25,1188,B-/H/V1/TT
G050,143,04,06/11/22,"ST / Turf / ""C+3""",1400,G,4,5,43,F C Lor,S De Sousa,1,5,118,9 8 8 4,1.22.14,1181,B/H/TT
G050,058,04,01/10/22,"ST / Turf / ""C+3""",1400,G,4,10,43,F C Lor,H Bentley,1-3/4,9.7,118,3 3 3 4,1.21.93,1173,B/H/TT
G050,831,08,16/07/22,"ST / Turf / ""A""",1400,G,4,11,46,F C Lor,J Moreira,3-1/2,5,121,5 5 6 8,1.23.25,1185,B/H/TT
G050,775,06,25/06/22,"ST / Turf / ""B""",1400,GF,4,2,47,F C Lor,K Teetan,2-1/4,5.3,121,1 2 2 6,1.22.49,1188,CP-/B1/H1/TT
G050,705,04,29/05/22,"ST / Turf / ""B""",1400,G,4,5,47,F C Lor,K Teetan,2,4.5,120,5 6 5 4,1.22.95,1189,CP/TT
G050,652,04,07/05/22,"ST / Turf / ""C""",1400,G,4,3,48,F C Lor,K Teetan,2-1/4,8.2,121,11 11 10 4,1.22.64,1195,CP/TT
G050,587,08,16/04/22,"ST / Turf / ""C+3""",1400,G,4,1,48,F C Lor,K C Leung,2,15,121,9 9 9 8,1.23.57,1197,CP/TT
G050,510,12,20/03/22,"ST / Turf / ""A""",1200,G,4,7,50,F C Lor,H Bentley,4-3/4,8.4,124,11 13 12,1.10.77,1188,CP1/TT1
G050,437,WV,20/02/22,"ST / Turf / ""A""",1200,GY,4,--,50,F C Lor,H Bentley,--,--,126,--,--,--,--
G050,375,08,30/01/22,"ST / Turf / ""A+3""",1200,G,4,11,52,F C Lor,H Bentley,4,14,122,10 9 8,1.10.11,1196,--
G050,261,10,18/12/21,"ST / Turf / ""C+3""",1200,G,4,1,52,F C Lor,C Y Ho,6-1/4,5.3,124,6 7 10,1.11.03,1199,--
J282,809,04,06/07/24,"ST / Turf / ""C""",1400,GF,4,2,49,J Size,A Atzeni,3-1/4,16,124,9 10 9 4,1.21.69,1029,H
J282,762,05,23/06/24,"ST / Turf / ""A""",1200,GF,4,3,51,J Size,H Bowman,3,21,126,8 9 5,1.09.43,1029,H1
J282,688,05,22/05/24,"HV / Turf / ""C+3""",1200,G,4,2,52,J Size,H Bowman,3-1/4,35,127,8 5 5,1.10.65,1036,--
J282,631,09,01/05/24,"HV / Turf / ""A""",1200,GY,4,11,52,J Size,H Bowman,7,57,129,10 10 9,1.11.77,1032,--
J227,826,10,14/07/24,"ST / Turf / ""A""",1400,G,4,9,48,F C Lor,K C Leung,5-3/4,27,125,12 11 11 10,1.23.10,1076,--
J227,797,04,04/07/24,"HV / Turf / ""A""",1650,G,4,4,50,F C Lor,K C Leung,3-1/2,28,124,7 6 6 4,1.40.51,1079,--
J227,737,06,08/06/24,"ST / Turf / ""C""",1200,G,4,8,52,F C Lor,K C Leung,6-1/4,131,129,11 9 6,1.10.37,1083,--
J227,630,11,01/05/24,"HV / Turf / ""A""",1200,GY,4,7,52,F C Lor,K C Leung,7-1/2,37,127,8 7 11,1.12.18,1081,--
J176,797,11,04/07/24,"HV / Turf / ""A""",1650,G,4,10,49,J Richards,B Thompson,7,11,123,6 7 7 11,1.41.09,1139,B/TT
J176,716,03,02/06/24,"ST / Turf / ""B""",1400,G,4,7,49,J Richards,B Thompson,1-1/4,22,125,8 9 7 3,1.21.95,1158,B/TT
J176,663,02,11/05/24,"ST / Turf / ""C""",1400,GF,4,13,48,J Richards,B Thompson,1-1/4,189,123,12 10 10 2,1.22.60,1128,B/TT
J176,586,10,14/04/24,"ST / Turf / ""C""",1400,GF,4,3,50,J Richards,A Atzeni,7-1/4,111,126,9 9 12 10,1.22.75,1163,B/TT
J176,535,09,27/03/24,"HV / Turf / ""A""",1200,G,4,8,52,J Richards,A Hamelin,4-3/4,16,127,8 10 9,1.11.33,1171,B/TT
J176,449,09,25/02/24,"ST / Turf / ""A+3""",1200,G,4,3,52,J Richards,A Hamelin,5-3/4,24,128,8 7 9,1.10.84,1146,B1/TT1
D474,796,10,04/07/24,"HV / Turf / ""A""",1200,G,4,2,47,W K Mo,M F Poon,6-1/2,10,122,1 1 10,1.10.86,1184,B/TT
D474,725,02,05/06/24,"HV / Turf / ""A""",1200,GY,4,2,45,W K Mo,M F Poon,1-1/2,15,121,2 3 2,1.10.92,1168,B/TT
D474,671,06,15/05/24,"HV / Turf / ""C""",1000,G,4,8,46,W K Mo,M F Poon,2-3/4,18,120,9 10 6,0.58.05,1165,H-/B/TT
D474,611,09,24/04/24,"HV / Turf / ""C+3""",1000,G,4,10,47,W K Mo,M F Poon,3-1/4,17,120,10 9 9,0.58.23,1176,B/H/TT
D474,514,08,20/03/24,"HV / Turf / ""C+3""",1000,G,4,8,47,W K Mo,M F Poon,6-1/4,20,121,7 7 8,0.57.69,1184,B/H/TT
D474,458,04,28/02/24,"HV / Turf / ""A""",1000,G,4,9,47,W K Mo,Z Purton,3-1/4,12,125,5 5 4,0.58.33,1181,B/H/TT
D474,382,01,31/01/24,"HV / Turf / ""A""",1000,G,4,3,42,W K Mo,M F Poon,HD,17,115,5 5 1,0.57.75,1178,B/H/TT
D474,311,05,04/01/24,"HV / Turf / ""A""",1000,G,4,6,44,W K Mo,M F Poon,2-1/2,36,119,11 10 5,0.57.62,1172,B/H/TT
D474,226,11,06/12/23,"HV / Turf / ""A""",1000,G,4,10,46,A S Cruz,H Doyle,8,13,121,10 9 11,0.58.90,1145,B/H/TT
D474,190,09,22/11/23,"HV / Turf / ""C""",1000,G,4,7,47,A S Cruz,Z Purton,3-3/4,5.1,123,1 4 9,0.58.12,1139,B/H/TT
D474,122,04,29/10/23,"HV / Turf / ""C""",1000,G,4,7,47,A S Cruz,Y L Chung,1-1/4,4.5,115,1 1 4,0.57.77,1147,B/H/TT
D474,078,04,11/10/23,"HV / Turf / ""A""",1000,G,4,2,47,A S Cruz,M F Poon,3/4,4.4,118,4 4 4,0.57.72,1149,B/H/TT
D474,016,02,13/09/23,"HV / Turf / ""A""",1000,G,4,10,47,A S Cruz,M F Poon,2,9.1,120,5 2 2,0.57.47,1137,B/H/TT
D474,818,01,12/07/23,"HV / Turf / ""B""",1000,GF,5,11,39,A S Cruz,Z Purton,2,2.8,134,1 1 1,0.56.72,1115,B/H/TT
D474,674,04,21/05/23,"ST / Turf / ""C+3""",1000,G,4,13,41,A S Cruz,M F Poon,7,15,115,4 4 4,0.56.28,1140,B/H/TT
D474,611,06,26/04/23,"HV / Turf / ""C+3""",1000,G,4,1,42,A S Cruz,S De Sousa,1-1/2,4.7,117,4 4 6,0.57.15,1122,B/H/TT
D474,560,05,09/04/23,"ST / Turf / ""B+2""",1000,G,4,6,44,A S Cruz,S De Sousa,4-1/4,18,120,11 10 5,0.57.53,1133,H/B2/TT
D474,488,10,11/03/23,"ST / Turf / ""C""",1000,G,4,12,46,A S Cruz,C Y Ho,6-1/2,11,123,2 4 10,0.56.83,1153,H/TT
D474,429,05,19/02/23,"ST / Turf / ""A""",1000,G,4,10,48,A S Cruz,C Y Ho,2,6.9,123,3 4 5,0.57.39,1153,H/TT
D474,402,07,08/02/23,"HV / Turf / ""B""",1000,G,4,9,50,A S Cruz,A Hamelin,5-1/4,14,125,3 5 7,0.58.16,1149,H/TT
D474,323,04,11/01/23,"HV / Turf / ""B""",1200,G,4,5,52,A S Cruz,A Hamelin,3,8.8,127,2 2 4,1.10.04,1150,H/TT
D474,307,11,04/01/23,"HV / Turf / ""A""",1000,G,4,6,53,A S Cruz,Y L Chung,4,9.9,118,6 7 11,0.57.96,1155,H/TT
D474,266,04,21/12/22,"HV / Turf / ""C""",1000,GF,4,2,53,A S Cruz,L Ferraris,1-1/4,6.6,132,8 8 4,0.57.42,1158,H/TT
D474,227,06,07/12/22,"HV / Turf / ""A""",1000,G,4,5,53,A S Cruz,K C Leung,2,8.4,128,1 1 6,0.57.52,1148,H/TT
D474,188,02,23/11/22,"HV / Turf / ""C""",1000,G,4,11,51,A S Cruz,Y L Chung,N,11,116,2 2 2,0.56.64,1130,B-/H/TT
D474,134,12,30/10/22,"HV / Turf / ""C""",1000,G,4,9,52,A S Cruz,M F Poon,6-3/4,20,125,1 2 12,0.58.10,1112,B/H/TT
D474,105,04,19/10/22,"HV / Turf / ""B""",1000,GF,4,2,52,A S Cruz,M F Poon,1,15,125,1 1 4,0.57.01,1132,B/H/TT
D474,056,07,01/10/22,"ST / Turf / ""C+3""",1000,G,4,4,54,A S Cruz,Y L Chung,4,16,118,3 4 7,0.57.08,1142,B/H/TT
D474,011,07,14/09/22,"HV / Turf / ""A""",1000,GF,4,9,56,A S Cruz,K H Chan,6-1/4,26,123,5 4 7,0.57.63,1120,B/H/TT
D474,819,08,13/07/22,"HV / Turf / ""B""",1000,GF,4,5,58,A S Cruz,K H Chan,3-3/4,32,129,2 1 8,0.57.71,1122,B/H/TT
D474,763,11,22/06/22,"HV / Turf / ""B""",1000,G,4,5,59,A S Cruz,K H Chan,6-1/2,7.2,126,1 1 11,0.58.12,1113,B/H/TT
D474,658,WV,11/05/22,"HV / Turf / ""A""",1000,Y,4,--,59,A S Cruz,,--,--,133,--,--,--,--
D474,599,12,20/04/22,"HV / Turf / ""C""",1000,G,4,12,59,A S Cruz,M F Poon,10,19,131,3 1 12,0.59.07,1125,B/H/TT
D474,522,09,23/03/22,"HV / Turf / ""C+3""",1000,GY,4,5,59,A S Cruz,M F Poon,4-1/2,9.1,131,1 1 9,0.58.82,1125,B/H/TT
D474,484,01,09/03/22,"HV / Turf / ""B""",1000,G,4,3,54,A S Cruz,M F Poon,N,8.7,126,2 2 1,0.57.04,1126,B/H/TT
D474,448,06,23/02/22,"HV / Turf / ""C+3""",1000,G,4,3,54,A S Cruz,M F Poon,2,5.7,128,5 4 6,0.57.68,1126,B/H/TT
D474,372,01,26/01/22,"HV / Turf / ""C+3""",1000,GF,4,10,49,A S Cruz,M F Poon,SH,34,120,1 1 1,0.56.87,1114,B/H/TT
D474,284,11,27/12/21,"ST / Turf / ""A+3""",1000,G,4,12,49,A S Cruz,M F Poon,13-1/4,9.2,121,2 3 11,0.59.26,1126,B/H/TT
D474,237,03,08/12/21,"HV / Turf / ""B""",1000,G,4,4,48,A S Cruz,Z Purton,3/4,4.4,121,1 1 3,0.57.58,1101,B/H/TT
D474,205,06,28/11/21,"ST / Turf / ""C""",1000,G,4,13,49,A S Cruz,M F Poon,1-1/2,10,119,11 7 6,0.57.07,1088,B/H/TT
D474,161,04,10/11/21,"HV / Turf / ""B""",1000,G,4,9,50,A S Cruz,M F Poon,2-3/4,18,122,9 8 4,0.57.77,1090,B/H/TT
D474,038,09,19/09/21,"ST / Turf / ""C""",1000,G,4,9,50,A S Cruz,M F Poon,5,8.6,121,3 3 9,0.57.10,1098,B/H/TT
D474,006,02,05/09/21,"ST / Turf / ""A""",1000,G,4,2,50,A S Cruz,M F Poon,3,82,121,4 3 2,0.56.17,1084,H/B1/TT
J204,805,06,06/07/24,ST / AWT,1200,GD,4,2,49,W K Mo,L Ferraris,5-1/2,17,125,4 4 6,1.09.83,1046,H-/CP1/TT
J204,716,10,02/06/24,"ST / Turf / ""B""",1400,G,4,3,51,W K Mo,L Ferraris,4-3/4,23,127,2 3 4 10,1.22.51,1051,H/TT
J204,670,04,15/05/24,"HV / Turf / ""C""",1200,G,4,5,52,W K Mo,L Ferraris,3,15,128,5 5 4,1.10.83,1055,H/TT
J204,601,07,20/04/24,"ST / Turf / ""C+3""",1000,G,4,7,52,W K Mo,L Ferraris,3-1/2,83,126,7 9 7,0.56.47,1056,H1/TT1
H393,777,10,26/06/24,"HV / Turf / ""C""",1650,G,4,1,49,D A Hayes,C L Chau,8-3/4,7.2,123,4 5 5 10,1.40.67,1056,B
H393,709,WV,29/05/24,ST / AWT,1800,GD,4,--,49,D A Hayes,C L Chau,--,--,124,--,--,--,--
H393,659,12,11/05/24,ST / AWT,1650,GD,4,11,50,D A Hayes,K Teetan,5,9.8,129,8 8 12 12,1.40.00,1066,B
H393,602,03,20/04/24,ST / AWT,1650,GD,4,1,49,D A Hayes,C L Chau,1/2,9.9,123,8 9 8 3,1.37.92,1053,B
H393,557,08,03/04/24,ST / AWT,1650,GD,4,6,51,D A Hayes,H Bowman,3-3/4,6.9,127,10 10 11 8,1.39.69,1055,B
H393,510,05,16/03/24,"ST / Turf / ""C+3""",1400,G,4,4,53,D A Hayes,B Avdulla,2-1/4,22,128,7 8 9 5,1.22.78,1049,CP-/B1
H393,431,05,18/02/24,ST / AWT,1650,GD,4,10,55,D A Hayes,K C Leung,2-3/4,27,130,10 10 10 5,1.39.47,1047,CP1
H393,352,08,21/01/24,"ST / Turf / ""A""",1400,G,4,8,57,D A Hayes,K C Leung,4-1/2,135,133,12 12 6 8,1.23.51,1081,--
H393,256,14,17/12/23,"ST / Turf / ""B""",1400,G,4,11,59,D A Hayes,E C W Wong,23-1/2,126,124,4 7 14 14,1.26.00,1067,--
H393,186,10,19/11/23,"ST / Turf / ""B+2""",1400,GF,3,4,61,D A Hayes,K C Leung,3-3/4,224,121,3 4 5 10,1.22.76,1075,--
H393,118,12,25/10/23,ST / AWT,1200,GD,3,4,63,D A Hayes,L Hewitson,19-3/4,74,118,11 12 12,1.11.36,1088,--
H393,060,07,01/10/23,"ST / Turf / ""C+3""",1200,G,3,3,63,D A Hayes,K Teetan,5,14,122,7 8 7,1.09.43,1083,--
J183,790,08,01/07/24,"ST / Turf / ""B""",1400,G,4,13,49,W Y So,K De Melo,4-1/4,146,126,12 10 11 8,1.22.68,1123,TT1
J183,546,14,31/03/24,"ST / Turf / ""A+3""",1400,G,4,8,52,W Y So,K De Melo,14,182,127,14 14 14 14,1.25.24,1156,--
J183,466,12,03/03/24,"ST / Turf / ""B+2""",1200,G,4,10,52,W Y So,A Atzeni,6-1/2,90,127,10 10 12,1.10.78,1150,--
E360,805,WV,06/07/24,ST / AWT,1200,GD,4,--,47,C H Yip,K C Leung,--,--,123,--,--,--,--
E360,706,09,29/05/24,ST / AWT,1200,GD,4,6,50,C H Yip,A Hamelin,8,18,125,10 10 9,1.10.72,1232,XB
E360,697,13,26/05/24,"ST / Turf / ""A""",1000,G,4,7,50,C H Yip,H Bentley,7-1/2,46,125,10 11 13,0.57.32,1245,XB
E360,640,08,05/05/24,"ST / Turf / ""B""",1000,G,4,14,51,C H Yip,H Bentley,5-1/2,14,125,10 12 8,0.57.72,1234,V-/XB
E360,572,11,10/04/24,"HV / Turf / ""B""",1200,G,4,11,53,C H Yip,K H Chan,7-3/4,63,123,9 11 11,1.11.56,1219,XB/V2
E360,554,08,03/04/24,ST / AWT,1200,GD,4,8,55,C H Yip,H Bowman,5-1/4,20,132,11 11 8,1.10.30,1226,XB
E360,504,09,16/03/24,ST / AWT,1200,GD,4,7,57,C H Yip,Y L Chung,5-1/2,12,129,11 11 9,1.09.69,1251,XB
E360,365,06,24/01/24,ST / AWT,1200,GD,4,5,59,C H Yip,H Bowman,4-1/2,5.7,135,6 7 6,1.09.72,1292,XB
E360,282,05,26/12/23,"ST / Turf / ""C+3""",1000,G,4,3,60,C H Yip,K Teetan,4-1/4,9.8,135,9 9 5,0.57.28,1265,XB
